type,number,question,answer
judge,61,综合视频监控系统中，前端设备接入外部告警或事件信息时，触发并显示和记录所需的直接联动响应时间应不大于4s。,√
judge,62,通信管道试通时，在弯曲半径大于36mm的弯曲管道使用比管孔标称直径小5mm长900mm的拉棒试通。,×
judge,63,天馈系统跳线与天线接头处应制作滴水弯并进行防水密封处理。,√
judge,64,会议电视系统中会议电视室允许的噪声级不应大于50dB。,×
judge,65,移动交换中心(MSC)对呼叫进行控制，管理移动台（MS）在本网络内以及与其他网络(如PSTN/ISDN/PSPDN、其他移动网等)的通信业务，并提供计费信息。,√
judge,66,基站控制器(BSC)主要负责无线网络资源的管理、小区配置数据管理、功率控制、定位和切换等，实现强大的业务控制功能。,√
judge,67,闭路电视监视系统的质量主观评价应采用“五级损伤制”评定。,√
judge,68,闭路电视监视系统图像画面的灰度不应低于8级。,√
judge,69,接地电阻难以达到要求时，可采取深埋接地体、设置外延接地体、换土、在接地体周围添加经环保部门认可的降阻剂或其他新技术、新材料等措施。,√
judge,70,直放站（中继器）属于同频放大设备，是指在无线通信传输过程中起到信号增强的一种无线电发射中转设备。,√
judge,71,无线基地台（BTS）是由基站控制器BSC控制，服务于某个小区的无线收发信设备，完成BSC与无线信道之间的转换，实现BTS与移动台MS之间通过空中接口的无线传输及相关的控制功能。,√
judge,72,移动收发信机射频合分路单元（CDU）是TRU和天线系统的接口，它允许几个TRU连接到同一天线。,√
judge,73,无线通信中两个或更多个发射机互相靠得很近时，每个发射机与其他发射机之间通常通过天线系统耦合，从每个发射机来的辐射信号进入其他发射机的末级放大器和传输系统，于是就形成了互调。,√
judge,74,移动通信系统中两个电台在地理上的间隔距离无助于减小信号干扰。,×
judge,75,铁路各类通信机房、区间的通信电缆、铁塔等设施，当其距离贯通地线在20m以内时，宜就近与贯通地线引接线等电位连接，接入铁路综合接地系统中。当距离大于20m时，可不与贯通地线连接。,√
judge,76,当用OTDR测试时，测试曲线末端有良好反射峰突起，则表示光纤末端一定与尾纤已接好。,×
judge,77,铁路通信机房的交流电源应设置两级或以上的浪涌保护器，第一级设在通信机房交流电源引入处（配电箱处）；第二级设在高频开关电源、UPS的交流输入侧。,√
judge,78,14dB回波损耗对应驻波比是1．5。,√
judge,79,通信系统所占的频带愈宽，传输信息的能力愈小。,×
judge,80,G．652光纤在1310nm窗口色散较大、损耗较小，在1550nm窗口色散较小、损耗较大。,×
judge,81,信道的传输效率通常是以每分钟所传输的信息量多少来衡量。,×
judge,82,误码率的大小由通路的系统特性和信道质量决定。,√
judge,83,光波分复用系统的光监控信道是用来传输系统内告警信息的。,×
judge,84,光分组交换的关键技术有光分组的产生、同步、缓存、再生和光分组头重写以及分组之间的光功率的均衡等。,√
judge,85,在电缆调整、割接工作中首先遵循以下原则：施工以不影响用户通话为原则，在改接用户线之前，不需要和有关方面联系，为确保其通讯不阻断，必要时应确定改线时间，按时进行改线。,×
judge,86,GSM系统信道采用双频率工作，一个发射，一个接收，这种信道我们称之为双工信道，其收发频率间隔称之为双工间隔，GSM的双工间隔为200KHZ。,×
judge,87,铁塔馈线在室外部分的外防护层应有不少于3点的接地连接。,√
judge,88,雷雨、冰雪、能见度低、六级以上大风等环境恶劣条件下严禁高处作业。,×
judge,89,使用梯子作业时，在梯子上可以多人同时进行工作。,×
judge,90,登杆作业随身携带的工具、材料的重量不得超过2公斤。,×
judge,91,在有雷电或被测物带电时，严禁测量地线。,√
judge,92,机房内发生电器火灾，如果附近没有灭火器，可以用水扑救。,×
judge,93,机房内电器设备发生故障，应立即请安全生产管理人员来检修。,×
judge,94,使用行灯照明，要有良好的绝缘手柄和金属护罩作保护。,√
judge,95,铁路通信使用的浪涌保护器，应纳入产品强制认证管理，技术指标和应用要求必须符合相关检测标准。同种规格的防雷器，取得铁路信号防雷器认证资质的，可不重新认证。,√
judge,96,施工单位应将施工技术交底作为施工的基础，必须认真做好施工技术交底准备工作，将施工方案及施工工艺、施工注意事项等向作业人员交代清楚。经批准，施工方案及施工工艺变化的应及时进行补充交底。,√
judge,97,铁路建设项目施工作业指导书中施工要求应分解说明作业方法、采取的相关措施，需要控制的内容和参数。,√
judge,98,应急通信设备不得挪作他用。,√
judge,99,安全带的正确挂扣方法是低挂高用。,×
judge,100,铁路通信障碍分通信行车事故、通信一类障碍和通信二类障碍三种。,√
judge,101,杆（塔）上杆下传递物品时，必须用绝缘、干燥的绳子。,√
judge,102,"通信管道挖土施工时,在沟深1米以上的沟坑内工作，必须头戴安全帽，以保安全。",√
judge,103,上下铁塔时，人与人之间间距不应小于3米，行动速度不宜过快。,√
judge,104,建筑施工企业从业人员应履行的安全生产义务主要有：服从管理，遵守纪；正确佩戴和使用劳动防护用品；接受安全培训教育，掌握安全生产技能，发现事故隐患及时报告。,√
judge,105,施工单位可以在尚未竣工的建筑物内设置员工集体宿舍。,×
judge,106,生产经营单位为了逃避应当承担的事故赔偿责任，在劳动合同中与做从业人员订立“生死合同”是非法的、无效的，不受法律保护。,√
judge,107,垂直运输机械人员、安装拆卸工、爆破作业人员、登高架设作业人员、电工、锅炉工、焊工等特种作业人员必须经过考核合格取得操作证后方准上岗作业。,√
judge,108,安全生产责任制是一项最基本的安全生产管理制度。,√
judge,109,任何单位或个人对事故隐患或者安全生产违法行为，有权向负有安全生产监督管理职责的部门报告或举报。,√
judge,110,生产经营单位的从业人员是指该单位从事生产经营活动各项工作的所有人员，包括管理人员、技术人员和各岗位的工人，但不包括临时聘用的人员。,×
judge,111,强令工人冒险作业，发生重大伤亡事故，造成严重后果，这是犯罪行为。,√
judge,112,打桩工程在噪声敏感区域施工，经过工程所在地环境保护行政主管部门申报就可在夜间进行施工作业。,×
judge,113,同一台光时域反射仪在设置相同的情况下事件盲区总是小于衰减盲区。,√
judge,114,普通移动台、车载台、专用移动台所支持的业务是完全相同的。,×
judge,115,穿越铁路的防护管，必须超出轨道两侧轨枕头以外0．3m。,√
judge,116,接口监测设备应高阻跨接在被监测接口上;接口监测系统、漏缆监测,
judge,117,敷设室内通信设备接地线，当接线端子与线料为不同材料时其接触面应涂防氧化剂。,
judge,118,数字调度通信网管调试加载数据过程可以断电，应用数据配置应及时进行备份。,
judge,119,GSM-R系统调试，系统场强覆盖和网内干拢检测前应首先对外部电磁环境进行检测，确保不存在外界电磁干拢。,√
judge,120,单位工程完工后，施工单位应自行组织有关人员进行检查，合格后向建设单位提交单位工程验收申请，建设单位收到工程验收申请后，应由建设单位项目负责人组织施工、设计、监理等单位的项目负责人进行单位工程验收。,√
judge,121,综合视频监控系统中，连接室外摄像机的线缆应固定，可用插头承受电缆的自重。,×
judge,122,目前在视频安防监控系统中，常用的图像格式只有CIF和4CIF两种,×
judge,123,综合视频监控系统中，室外摄像机镜头安装宜顺光源方向对准监视目标，并宜避免逆光安装。,√
judge,124,综合布线系统施工内容包括设备房屋内防静电地板的接地系统。,×
judge,125,GSM-R系统属于铁路运输指挥专用调度通信系统，因此其网络和业务具有调度通信所网络要求的封闭性、安全性、可靠性和实时性特征。,√
judge,126,设备配线焊接后芯线绝缘层离开端子边缘漏铜不得大于0．5cm。,×
judge,127,产生光纤接头损耗的光纤本征因素有：两端光纤轴向偏移，纵向间隙，端面分离，轴向倾斜，光纤端面不整齐和污染。,√
judge,128,SDH及PDH网络输入口所允许的输入抖动越大越好。,×
judge,129,接头往前做，OTDR在测试方向后侧位置不动，这种测试方法称为后向测试法。,√
judge,130,OTDR在光纤接续方向前一个接头点，仪表始终超前转移，这种测量方法称为前向单程测量法。,√
judge,131,内部噪声是系统设备本身产生的各种噪声，这些噪声是无法消除的。,×
judge,132,蓄电池组放电时当有一个电池电压降到1．8 V时应立即停止放电。,√
judge,133,12V蓄电池放电终止电压为10．6 V 。,×
judge,134,新旧电池互串互并可以使用。,×
judge,135,光接收机的主要指标是灵敏度和动态范围。,√
judge,136,传输故障处理的一般原则是先外部，后传输；先单站，后单板；先线路，后支路；先高级，后低级。,√
judge,137,用户线信号是用户和交换机之间的信号，在用户线上传送。,√
judge,138,中继线信号是局间信号，是交换机和交换机之间的信号，在中继线上传送。,√
judge,139,接入网的主控单元和用户单元在地域上可以位于同一位置，也可位于不同位置。,√
judge,140,接入网的基本功能是复用、交叉连接和传输，一般不具备交换功能，而且独立于核心网。,√
judge,141,型号GY表示通信用室（野）外光缆。,√
judge,142,电缆领示色：白、红、黑、黄、紫。循环色：蓝、橙、绿、棕、灰,√
judge,143,通信电缆的接续方式常用直通接续和分歧接续。,√
