type,number,question,answer
comprehensive,42,请画出信号设备故障处理程序方框图。,
comprehensive,43,6502电气集中电路办理正常解锁时解锁网路的动作规律是怎样的？,正常解锁时，如果车运行方向是从左到右，则进路继电器1LJ先励磁吸起，同区段的进路继电器2LJ后励磁吸起，第一个区段解锁后，第二个区段解锁，由进路始端向终端逐段解锁。如果运行方向从右到左，则进路继电器2LJ先励磁吸起，同区段的进路继电器1LJ后励磁吸起，也是第一个区段解锁后，第二个区段解锁，由进路始端至终端逐段解锁。
comprehensive,44,S700K型电动转辙机有什么特点？,"S700K型电动转辙机具有以下主要特点：
（1)采用了交流三相电动机，不仅从根本上解决了原直流电动转辙机必须设置整流子而引起的故障率高、使用寿命短、维修量大的不足，而且减小了控制导线截面，延长了控制距离。
(2）采用了直径32 mm的滚珠丝杠作为驱动装置，延长了转辙机的使用寿命。
(3）采用了具有簧式挤脱装置的保持联接器，并选用了不可挤型零件，从根本上解决了由于挤切销劳损造成的惯性故障。
(4）采用了多片干式可调摩擦联接器，经工厂调整加封，使用中无需再调整。"
comprehensive,45,高速铁路桥上扼流压器安装要求是如何规定的？,"（1）扼流变压器安装在防护墙外侧，扼流变压器钢轨引接线端子朝向线路侧。
（2）金属基础采用M20通透式防松螺栓和补强板，固定在防护墙上，基础支脚底板应支于电缆槽道隔墙的盖板上，且不悬空。金属基础严禁跨建筑物伸缩缝。
（3）扼流变压器安装高度为底部距电缆槽盖板上表面150mm±50mm。
（4）钢轨引接线应在防护墙上钻孔后穿出，防护墙穿线孔内的引接线应加防护。"
comprehensive,46,列控中心技术条件中对“异物侵限防护”是如何规定的？,"列控中心技术条件中对“异物侵限防护”规定如下：
（1）由TCC控制轨道电路发码时，TCC应通过采集异物侵限继电器（YWJ）接点，获取异物侵限报警信息，按照故障—安全原则实现灾害防护。
（2）TCC与异物侵限防护应符合以下原则：
1）TCC异物侵限防护的基本单元：区间线路为闭塞分区，站内为轨道电路区段；
2）区间发生异物侵限灾害时，TCC应控制异物侵限灾害所影响闭塞分区的轨道电路发H码；
3）站内发生异物侵限时，TCC应控制异物侵限灾害所影响轨道区段发H码。
（3）中继站的TCC将管辖范围内采集到的异物侵限报警信息发送给车站的TCC，车站的TCC应将其管辖内的异物侵限报警信息发送给CBI设备和集中监测设备。"
comprehensive,47,电气化区段轨道电路设置扼流变压器的目的是什么？,电气化区段以钢轨作为牵引回流通道，而信号设备又是以钢轨作为信号传输通道，即构成完整的轨道电路设备来完成联锁。所以要求轨道电路系统就应具备良好的电磁兼容性。为了使牵引电流分开，故在钢轨绝缘处设置扼流变压器BE。
comprehensive,48,更换两相邻扼流变压器附有吸上线（或回流线）的中性连接板时，应怎样进行？,更换两相邻扼流变压器带吸上线（或回流线）的中性连接板时，需在更换前做好“两横一纵”临时回流连接线的连接，并将吸上线或回流线临时沟通至钢轨，连接好后再由供电人员配合撤下吸上线（或回流线），装好新中性连接板后，再连接好吸上线（或回流线），全部连接好再撤除“两横一纵”临时回流线。
comprehensive,49,为防止牵引供电设备对信号设备的干扰，采取了哪些防护措施？,"(1)采用与最大牵引电流相匹配的高容量扼流变压器。
(2)轨道电路接收输入端加装抗干扰适配器（不同的信号设备制式采用的适配器也不同），来缓解冲击电流，减少不平衡电流的影响。
(3)轨道电路受电端轨道继电器线圈并接防护盒，使之滤掉不平衡电流的50 Hz基波及谐波成分，并保证信号电流衰耗很小。
(4)加装复示继电器，防止轨道继电器的瞬间误动。"
comprehensive,50,CTC系统与TSRS接口有哪些要求？,"CTC与TSRS系统接口要求主要包括：
（1）连接方式应符合下列要求：
1）调度集中系统通过设置在中心的TSRS接口服务器与TSRS连接；
2）采用专用数字通道与TSRS交叉连接，同时应设置安全隔离设备。
（2）通信内容应满足下列要求：
1）调度集中系统向TSRS发送临时限速调度命令以及临时限速调度命令的激活、执行，TSRS的初始化指令及时钟校核等。
2）调度集中系统从TSRS接收限速命令激活结果、执行结果以及临时限速状态信息。"
comprehensive,51,请具体描述调度集中系统的分散自律控制模式的三种方式操作权限。,"调度集中系统的分散自律控制模式的三种方式操作权限为：
（1）在中心操作方式下，调度终端具有信号设备的全部控制权，列车调度员对列车及调车进路均有操作权，车站对列车及调车进路均无操作权。
（2）在车站调车操作方式下，列车调度员对列车进路有操作权，对调车进路无操作权；而车站对调车进路有操作权，对列车进路无操作权，对于道岔单锁和设备封锁操作，遵循“谁封谁解”的原则。
（3）在车站操作方式下，车务终端具有信号设备的全部控制权，车站对列车及调车进路均有操作权，列车调度员对列车及调车进路均无操作权。"
comprehensive,52,CTCS-2级、CTCS-3级区段追踪码序有什么规定？,"CTCS-2级、CTCS-3级区段追踪码序发码规定如下：
（1）正常追踪码序由高至低依次为L5码、L4码、L3码、L2码、L码、LU码、U码、HU码；
（2）侧向进路追踪码序由高至低依次为L5码、L4码、L3码、L2码、L码、LU码、U2码／U2S码、UU码／UUS码；
（3）引导进路追踪码序由高至低依次为L5码、L4码、L3码、L2码、L码、LU码、U码、HB码；
（4）异物侵限防护码序为L5码、L4码、L3码、L2码、L码、LU码、U码、HU码、H码；
（5）追踪码序的最高信息码可根据线路实际情况选择。"
comprehensive,53,《中华人民共和国安全生产法》中规定，生产经营单位应当对从业人员进行安全生产教育和培训有那些？,"（1）保证从业人员具备必要的安全生产知识，熟悉有关的安全生产规章制度和安全操作规程，掌握本岗位的安全操作技能，了解事故应急处理措施，知悉自身在安全生产方面的权利和义务。未经安全生产教育和培训合格的从业人员，不得上岗作业。
（2）使用被派遣劳动者的，应当将被派遣劳动者纳入本单位从业人员统一管理，对被派遣劳动者进行岗位安全操作规程和安全操作技能的教育和培训。劳务派遣单位应当对被派遣劳动者进行必要的安全生产教育和培训。。
（3）接收中等职业学校、高等学校学生实习的，应当对实习学生进行相应的安全生产教育和培训，提供必要的劳动防护用品。学校应当协助生产经营单位对实习学生进行安全生产教育和培训。
（4）应当建立安全生产教育和培训档案，如实记录安全生产教育和培训的时间、内容、参加人员以及考核结果等情况。"
comprehensive,54,在进站信号机显示两个黄灯后，第二位黄灯因故灭灯，此时进站信号机显示会发生什么变化？为什么？,在进站信号机显示两个黄灯以后，第二位黄灯因故灭灯，此时进站信号机显示禁止信号—红灯。因为在进站信号点灯的第一位黄灯电路中串接了2DJ前接点，当第二位黄灯灭灯时，由于2DJ↓-DJ↓-LXJ↓，使第一位黄灯也灭灯、信号关闭，改点禁止灯光—红灯。
comprehensive,55,请描述中国通号“3361”工程精益数字化管理体系?,"（1）3个建设：标准工位建设，精益工区建设，精益项目建设。
（2）3个机制：接口管理机制，模拟施工机制，异常管理机制。
（3）6个管理线： 技术管理线，质量管理线，安全管理线，成本管理线，收入管理线，资源管理线。
（4）1个生产模式：工位制均衡施工模式。"
comprehensive,56,在有两个发车口的站，当向主要线路方向发车时，为使出站信号机不闪两个绿灯，采取了什么措施？,"采取的措施是：
（1）当信号开放时，使ZXJ先于LXJ吸起，ZXJ吸起后用接点切断第二个绿灯的点灯电路，然后用前接点接通第一个绿灯的点灯电路待LXJ吸起后，使第一个绿灯点亮，信号机则显示一个绿灯。为实现ZXJ先吸起，LXJ后吸起，在ZXJ的励磁电路中要经过LXJF的后接点。而LXJ的励磁电路里则要经过与ZXJ串联励磁的XFJ的前接点。
（2）当关闭信号时，要使LXJ先落下，ZXJ后落下，LXJ落下时，用其前接点首先切断两个绿灯的点灯电路，使信号关闭，这样就不会出现ZXJ落下时闪两个绿灯的现象。为使LXJ先落下，ZXJ后落下，在ZXJ的自闭电路中接入LXJF的前接点。"
comprehensive,57,电气集中车站有关道岔作业施工完毕后，如何正确核对道岔位置？,有关道岔的施工作业后需核对道岔位置时，做到：扳动位置、表示灯、接通光带，与室外道岔一致。室内扳定位时应有定位表示、扳反位时应有反位表示；室外人员核对道岔位置后说：“XX道岔现在开通XX股道（或XX道岔）—定位（或反位）”，室内则按压接通光带按钮（或排进路），进行核对，定、反位均核对完毕后，方可销点，交付使用。
comprehensive,58,请描述国务院国资委安全生产“十条硬措施”具体内容？,"（1）事故问责必须“紧盯一把手”。
（2）“三管三必须”必须“刚性执行”。
（3）重大风险必须“全程监督”。
（4）重大隐患必须停工整顿。
（5）应急处置必须高效规范。
（6）事故教训必须全链条复盘。
（7）监督检查必须“四不两直”。
（8）安全监管必须从严从实。
（9）外包单位必须实质监管。
（10）安全投入必须足额保障。"
comprehensive,59,CTC系统控制下，分别有哪三种操作方式，这三种操作方式的区别是什么，如需要转换则在哪里操作即可完成转换？,"在CTC系统控制模式下，车站分为三种操作方式：
一是中心操作方式，二是车站调车操作方式，三是车站操作方式。
中心操作方式：调度中心完全控制车站列车计划的调整、车站到发线的安排、列车和调车信号的开放、调车作业计划的编制。
车站调车操作方式：调度中心通过计划实现对列车的控制，车站通过调车计划或直接操作实现对调车的控制。调度中心制定列车调整计划、安排被控车站的股道应用，车站制定调车作业计划、办理调车作业。
车站操作方式：调度中心负责列车计划的调整及下达，车站有权修改进路序列中的股道安排。车站制定调车作业计划、办理调车作业。所有的列车进路及调车进路最终均通过自律机实现对计算机联锁的控制。
三种操作方式转换都是在中心，或者车站CTC设备上转换完成。"
comprehensive,60,标准工位建设的要求是什么？,"（1）工位是作业管理的最小单元，工程企业应结合工程类别和专业特点，开展标准工位设计，基于模块化装配式施工，合理划分工位，落实管理和作业要求，推行工位管理标准化。
（2）工位划分应综合平衡各施工对象之间的流水作业和空间距离，对施工过程进行合理切分和优化。
（3）标准工位管理要分解落实质量、安全、成本的管理要求和“人、机、料、法、环、测”的作业要求。标准工位设计包含工位编号、工位名称、作业内容等基本信息，人员配置、机具配置、物料消耗、作业指导书、作业条件等作业要求，检验标准及方法、安全生产条件、安全操作规程、时间标准等管理要求。
（4）标准工位设计应经过现场写实测定，固化管控标准，实现工位有效运作。
技能操作考核练习题
信号工操作项目的说明
一、技能操作内容及时间
（一）技能操作内容"
